TEMP_STATOR_MEAN_degC,TEMP_STATOR_MAX_degC,TEMP_PHASE_IMBALANCE_degC,anomaly,anomaly_score
51.41471111111111,54.5502,0.8243333333333354,-1,-0.01726247127571945
48.612077777777785,50.56159999999999,0.2025999999999967,-1,-0.018857032302359245
56.07077777777778,59.4245,0.8549000000000007,-1,-0.03793994668279088
48.27197777777778,51.1392,0.8201999999999856,-1,-0.012603902052609972
49.61311111111111,52.4352,0.5016666666666794,-1,-0.009571073658773077
49.61191111111111,51.5676,0.139800000000001,-1,-0.03577535985694269
63.50962222222222,70.2398,1.1634666666666649,-1,-0.02245351885977709
65.35215555555556,73.3432,1.2567999999999984,-1,-0.0027559954131051168
-0.0001111111111111,0.001,0.0006666666666666,-1,-0.1429079016586079
61.96754444444444,69.2043,1.4021333333333246,-1,-0.007902227261420092
47.54544444444445,49.07189999999999,0.1849666666666678,-1,-0.01554722750198878
61.61412222222222,65.3773,1.2648333333333357,-1,-0.021848634388928256
-0.0001111111111111,0.001,0.0006666666666666,-1,-0.1429079016586079
51.38320000000001,54.5174,0.8230000000000075,-1,-0.01683686780087934
51.40958888888889,54.537,0.6351999999999975,-1,-0.013894698158755547
65.9972222222222,76.015,0.8116666666666674,-1,-0.02776301907283163
48.14002222222222,50.9434,0.334466666666664,-1,-0.006328601423936542
58.38237777777778,61.69,1.194266666666671,-1,-0.02622726282698684
47.74881111111111,50.4272,0.5350666666666726,-1,-0.006047286690937792
50.81922222222223,53.9897,0.7087666666666621,-1,-0.011574939468087408
46.89208888888888,49.4082,0.2293333333333365,-1,-0.0019973771250026973
-0.0001111111111111,0.001,0.002,-1,-0.14239731695682878
58.45992222222222,63.7177,1.267400000000002,-1,-0.02339451287636729
61.641488888888894,65.57279999999999,1.3500000000000014,-1,-0.017874140377116432
52.50302222222222,57.0088,1.051399999999994,-1,-0.020550778339317288
62.156733333333335,66.1478,1.3695333333333295,-1,-0.015315918572131881
23.87007777777778,24.9967,0.952499999999997,-1,-0.0028007626107071637
52.144200000000005,54.411,0.215299999999992,-1,-0.033296438989136146
49.35113333333333,52.4302,0.7514000000000038,-1,-0.005856262083412833
48.11037777777778,49.702,0.1760666666666637,-1,-0.024821456780444784
-0.0001111111111111,0.001,0.0006666666666666,-1,-0.1429079016586079
51.464866666666666,53.6248,0.2530666666666619,-1,-0.02369463901225577
59.96228888888888,63.6556,1.3015999999999934,-1,-0.016535546317161365
53.03224444444445,56.4685,0.7398000000000025,-1,-0.02059948277425716
56.53273333333333,59.25020000000001,0.9599333333333248,-1,-0.027988821893518923
0.0005555555555555,0.001,0.0006666666666666,-1,-0.14316332358420059
51.83282222222223,56.2329,1.1550000000000011,-1,-0.0197620363796136
47.40011111111112,50.109,0.4716666666666711,-1,-0.003104914943126591
56.5472,60.232400000000005,1.2819333333333347,-1,-0.021886065094821716
62.36531111111112,69.38239999999999,1.4070666666666654,-1,-0.007304502762241261
64.15222222222222,67.887,1.0495333333333434,-1,-0.03150072223589151
51.06627777777778,54.7581,0.9310666666666734,-1,-0.013797374029517862
50.71687777777778,53.6511,0.6397333333333322,-1,-0.008833644829391418
51.27405555555556,55.29410000000001,1.0729333333333244,-1,-0.01932755330404512
55.300066666666666,58.91,0.9887999999999976,-1,-0.028593713792830266
52.59572222222222,54.82790000000001,0.3442999999999898,-1,-0.028118308322091834
50.85894444444445,53.349,0.2718333333333262,-1,-0.01758275734870729
51.82922222222222,54.059,0.2090000000000031,-1,-0.03466838950922646
65.31865555555557,73.5048,1.1356666666666655,-1,-0.014907681195299949
56.09713333333333,58.68959999999999,0.885866666666665,-1,-0.0345595383172681
